Region	NAWM	NAWM	NAWM	NAWM	NAWM	NAWM	NAWM	NAWM	NAWM	NAWM	NAWM	NAWM	NAWM	NAWM	NAWM	NAWM	NAWM	NAWM	NAWM	NAWM	NAWM	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WML_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion
EMC1	1	1	1	2	2	2	2	2	2	2	1	3	1	2	3	1	4	4	0	0	5	4	3	1	1	4	1	0	5	8	6	4	1	4	2	7	2	2	4	4	6	7	2	5	22	17	24	19	6	9	14	16	24	17	1	4	3	8	2	3	3	0	1	2	5	2	5	3	3	5	7	6	9	5	13	6	8	1	9	7	6	6	5	2	1	2	6	11	9	3	9
HECW1	1	1	0	1	1	2	2	2	3	0	2	4	3	2	4	2	2	1	2	3	1	1	0	1	6	4	2	1	7	7	5	4	3	6	2	5	5	1	6	6	9	5	2	5	17	21	21	12	6	15	11	26	18	23	15	5	6	5	1	1	3	1	2	4	2	0	3	9	5	3	4	7	8	10	11	2	6	5	10	13	14	11	2	1	6	6	18	15	13	8	3
RRP1B	1	1	1	7	3	3	2	2	4	3	2	0	3	2	1	3	3	1	1	2	3	2	3	2	3	0	0	4	5	4	4	2	1	1	3	3	1	3	0	6	4	1	7	5	10	5	17	9	13	5	10	14	15	14	12	7	4	6	2	1	0	0	0	2	3	1	4	4	3	2	6	6	5	6	3	4	2	6	4	5	5	13	3	1	3	6	7	9	6	3	4
SIPA1L3	0	3	3	1	2	0	5	3	2	1	3	4	2	1	5	4	3	2	4	1	2	3	0	1	4	5	1	4	4	2	5	3	2	1	3	6	6	4	8	3	4	18	2	4	19	11	22	9	14	5	12	16	11	16	7	3	9	4	1	0	3	3	2	1	2	4	2	3	2	8	6	3	9	5	4	3	9	3	8	13	11	15	4	0	5	4	9	7	7	7	9
MCF2L2	0	0	0	1	4	0	3	1	2	2	1	0	0	0	0	1	0	2	1	1	0	0	4	0	1	5	0	1	4	3	1	3	3	2	0	1	2	1	3	4	5	4	2	6	12	10	5	15	12	5	5	6	12	16	3	1	8	4	1	0	0	1	7	2	0	2	1	5	1	2	7	3	6	4	1	3	2	3	10	8	4	5	1	2	2	5	7	4	6	5	9
RAP1GAP2	1	0	2	1	2	1	5	2	2	4	1	0	2	1	0	1	2	5	3	2	3	1	1	6	2	1	2	4	3	3	3	8	1	1	4	4	2	2	2	3	6	6	3	3	18	8	12	10	16	6	14	22	21	8	9	2	8	12	1	0	1	0	2	2	5	4	1	3	2	4	2	2	5	8	7	3	6	3	9	12	9	16	3	3	3	8	9	8	13	15	10
PLXND1	1	1	1	2	1	2	8	1	6	4	6	2	3	1	1	6	2	1	2	3	1	0	1	2	1	3	4	5	7	10	10	3	7	1	1	2	7	1	6	5	8	7	1	10	20	19	25	16	21	9	12	26	15	20	8	9	4	10	2	2	2	1	2	2	2	2	1	2	4	5	6	5	10	6	15	2	10	5	8	11	5	5	1	1	3	5	6	9	16	7	5
SMC5	1	1	3	3	0	3	5	1	3	2	1	1	1	4	2	4	4	4	4	0	1	1	1	0	3	2	1	1	9	2	9	2	3	4	2	9	2	4	2	6	6	6	3	2	27	12	17	12	14	3	14	11	20	17	6	6	9	10	0	2	1	3	2	1	2	2	3	5	2	4	11	6	8	7	5	1	6	2	10	11	8	9	1	2	2	2	13	4	16	7	7
ANKLE2	4	1	2	3	2	4	7	4	1	4	4	1	1	3	3	1	0	3	4	3	2	1	1	1	1	6	2	2	5	4	3	5	4	2	1	4	5	5	2	7	6	2	0	5	12	13	15	16	14	7	12	11	7	21	12	5	5	11	2	2	3	0	3	1	2	2	2	1	3	2	7	5	8	5	15	6	5	2	9	5	10	12	0	5	3	5	8	8	7	9	5
GRAMD4	2	1	1	2	1	1	1	3	4	3	1	0	3	1	3	2	6	2	3	0	1	2	1	2	3	3	2	5	5	7	5	7	4	5	1	4	7	5	6	4	7	7	2	7	23	13	29	23	13	9	18	16	15	18	7	3	9	8	1	1	1	2	3	0	6	1	8	6	2	12	11	5	10	4	3	3	3	3	13	10	10	10	6	3	1	0	12	7	13	8	4
SNX13	0	0	0	0	3	5	7	3	2	4	6	2	1	0	0	4	2	1	3	1	3	2	1	0	1	1	0	2	6	7	9	11	8	7	2	2	1	3	6	7	10	7	4	5	14	21	17	16	15	9	18	23	23	22	10	13	6	10	4	1	1	7	0	4	5	3	2	6	4	3	4	8	7	11	7	3	4	4	15	7	9	8	4	5	5	3	8	13	6	11	7
EFR3A	2	2	0	1	4	0	1	6	3	6	3	2	4	2	4	1	3	3	1	3	4	4	1	4	5	5	2	6	9	8	8	5	8	1	0	4	6	4	10	5	15	9	6	8	21	10	16	13	8	9	16	15	17	22	7	7	5	11	3	2	2	0	1	5	1	7	4	5	3	7	6	8	8	1	16	4	6	3	6	11	16	8	0	1	2	4	12	9	12	11	15
PASK	0	0	0	2	1	1	2	2	1	5	1	1	2	1	1	1	18	5	5	5	3	0	0	0	2	2	2	1	11	1	6	2	5	2	1	3	3	2	1	8	7	3	2	2	9	15	10	11	16	3	10	12	7	9	2	4	8	3	2	2	0	1	2	2	3	5	3	4	2	4	7	4	2	3	6	3	7	6	12	6	13	10	3	1	5	1	3	8	10	9	3
MESD	1	1	4	0	4	1	4	2	3	2	1	0	3	1	5	4	2	6	1	2	5	1	1	2	1	3	7	6	7	14	6	5	5	2	1	5	5	3	2	2	10	10	4	3	18	14	15	17	10	6	18	22	21	18	6	4	8	13	3	3	1	2	1	5	3	5	2	5	6	5	4	5	6	7	6	1	5	2	8	14	8	10	2	4	0	1	11	4	8	5	7
FAM168A	2	0	3	5	1	4	3	2	5	1	3	1	1	3	3	2	2	2	2	4	2	3	4	0	2	0	2	1	4	10	5	6	3	2	1	3	3	2	7	5	7	6	6	3	16	11	15	16	13	9	17	21	14	20	5	7	6	9	1	2	1	5	7	6	3	3	1	1	4	3	12	8	6	3	10	3	4	4	14	11	12	10	1	7	5	9	15	16	13	15	8
ARL6IP1	4	0	3	2	2	2	4	0	1	6	2	3	1	0	0	1	3	2	3	2	5	0	3	3	2	5	0	2	12	7	7	3	4	6	2	4	2	4	1	8	12	10	3	6	13	10	17	12	9	12	14	18	15	22	12	5	7	7	1	1	1	2	3	8	1	3	3	3	5	5	3	5	5	7	11	6	6	6	23	14	15	13	2	6	4	7	5	11	13	7	9
ZC3H4	0	3	1	3	0	3	2	3	5	5	3	2	8	3	0	3	1	2	3	4	1	4	3	0	2	3	3	4	1	5	7	2	9	5	1	3	3	3	3	7	3	8	2	7	15	16	16	10	11	7	20	22	24	15	4	3	6	5	2	1	1	2	2	3	5	2	1	0	3	9	12	4	6	10	4	3	7	3	7	6	5	8	2	2	4	4	7	9	13	7	3
PPIP5K2	2	1	1	2	2	2	1	2	4	7	5	1	3	1	0	2	2	3	2	4	0	1	2	3	3	1	2	6	5	5	5	2	1	5	4	6	6	3	6	2	5	12	2	3	20	11	25	16	14	10	14	14	18	20	6	6	10	14	3	5	2	3	0	5	2	2	1	3	4	8	6	8	16	4	3	5	4	4	3	9	5	9	3	7	5	4	14	11	12	12	10
NUP160	2	1	1	3	2	8	3	5	1	7	4	2	0	0	2	2	5	5	0	2	2	2	1	2	3	3	2	6	7	12	8	3	4	4	1	7	5	2	6	6	7	8	5	8	13	13	20	12	11	13	12	26	14	17	8	5	5	9	1	2	1	3	2	5	2	0	2	2	5	7	2	7	7	4	2	2	11	6	7	9	8	11	1	3	5	1	17	11	12	6	4
ADGRF5	2	1	2	2	1	3	1	1	7	2	2	3	0	2	2	6	3	3	3	3	4	1	1	0	0	5	1	3	4	4	6	3	4	2	1	11	6	4	1	4	12	9	3	11	12	8	13	8	13	4	7	16	14	23	5	4	6	6	3	3	1	3	4	2	2	1	5	3	4	4	6	5	16	6	9	5	7	3	6	9	11	8	1	4	4	4	2	14	12	12	6
VPS13B	1	1	3	3	2	3	5	3	4	6	3	2	1	3	1	4	1	5	0	3	1	0	1	2	5	2	3	3	5	9	7	7	3	5	1	5	7	3	5	8	10	8	5	12	29	17	22	16	13	9	11	19	23	19	7	11	7	9	2	1	1	3	1	3	7	4	5	6	6	2	7	4	8	8	5	6	13	4	13	8	11	8	3	3	5	4	10	15	8	12	12
ATMIN	2	2	1	3	3	2	6	6	2	3	1	1	4	0	2	1	4	4	1	1	3	1	1	0	1	5	1	2	5	6	5	2	2	2	0	4	4	6	6	7	3	11	5	4	20	12	17	17	14	7	11	25	14	19	9	7	5	10	1	1	2	1	0	0	3	0	2	3	5	2	8	12	11	8	7	5	5	5	9	13	8	5	3	1	5	13	4	8	12	6	9
SATB2	1	1	2	4	3	2	3	3	7	5	5	3	1	0	1	6	0	9	3	4	2	4	1	2	5	7	0	5	7	9	12	2	6	4	0	5	6	6	4	10	9	4	2	5	30	18	21	15	14	9	20	23	31	24	15	7	9	12	4	3	0	4	0	1	7	3	0	4	5	6	6	5	9	8	7	7	8	6	14	18	11	15	2	6	7	5	19	23	19	7	14
ADCY6	1	0	1	1	1	4	2	1	4	4	1	1	2	1	1	3	5	3	1	1	0	2	1	1	2	7	0	0	6	9	6	3	5	2	3	8	4	4	2	4	5	4	3	3	16	23	21	22	9	4	11	20	16	15	3	8	9	5	1	0	3	1	3	0	2	1	0	1	6	3	9	3	14	6	4	2	6	6	9	9	15	9	1	3	3	2	9	10	9	3	6
SASH1	0	1	0	0	1	3	2	0	5	4	3	0	3	1	1	1	2	3	3	1	3	1	3	1	3	3	1	2	4	10	2	2	2	3	0	6	4	3	1	8	3	5	2	3	17	10	20	6	11	2	12	15	14	16	3	10	5	7	1	4	1	1	0	1	2	5	2	2	3	4	5	3	11	6	4	5	7	2	4	21	7	13	1	1	4	5	17	10	7	6	8
TRIM37	0	0	1	0	0	2	1	0	2	1	2	1	0	2	2	2	2	1	1	4	0	2	0	1	0	2	1	5	6	1	4	2	3	2	0	3	0	1	2	5	6	6	1	2	13	9	15	5	9	5	30	14	9	9	6	6	2	6	0	1	2	0	2	0	2	2	0	0	1	0	4	7	5	4	2	3	5	3	5	5	4	8	2	4	1	3	4	5	4	9	5
KHNYN	3	1	1	2	2	4	3	2	2	7	3	2	0	4	6	6	1	1	3	3	3	1	0	0	1	3	0	6	5	5	7	3	4	1	1	3	2	0	4	8	3	9	4	4	15	8	15	10	9	6	20	21	13	11	6	6	14	15	0	1	0	7	1	3	4	4	1	2	4	4	4	6	4	7	10	2	4	3	8	6	6	8	2	3	1	5	6	9	9	7	6
ANGEL1	0	2	0	2	0	12	7	2	6	4	3	3	3	3	1	5	6	3	4	6	3	1	1	3	3	9	1	4	7	11	8	5	10	4	5	8	12	9	6	9	10	10	1	5	23	21	28	29	26	18	21	29	35	33	12	9	8	14	3	2	3	6	1	4	1	3	1	8	5	12	13	7	15	13	6	3	6	3	12	17	19	14	4	6	4	11	9	17	10	14	11
FAM189A1	3	1	2	0	0	2	2	3	4	3	3	3	3	3	2	4	3	2	2	2	2	1	1	1	1	1	1	6	5	15	3	3	2	5	1	6	0	3	2	5	4	6	9	3	8	20	17	6	10	10	11	12	13	8	5	8	6	7	0	3	3	3	1	4	1	1	2	2	2	3	6	7	3	4	4	3	8	1	5	8	8	7	4	4	4	5	6	10	7	8	6
FEM1B	0	1	0	0	1	2	4	0	0	3	4	3	2	0	1	0	1	3	1	1	1	3	2	1	2	5	2	2	2	7	2	7	8	3	3	3	4	4	3	9	8	5	2	5	23	10	23	17	10	9	12	21	19	16	12	7	8	8	2	3	2	2	1	1	1	2	4	4	7	2	2	6	16	8	1	3	12	3	10	12	15	10	3	1	5	8	9	11	10	4	2
UFL1	2	1	0	2	4	2	5	2	0	2	3	4	1	0	4	2	1	3	1	3	1	1	1	1	3	3	2	5	7	7	1	1	4	5	1	5	7	1	5	9	10	3	5	5	22	14	24	15	14	16	15	24	21	29	9	4	6	9	1	2	3	2	1	5	5	2	4	4	3	3	7	13	9	12	8	6	3	1	11	9	6	14	3	1	4	6	8	14	9	4	8
RRP8	1	4	3	1	5	7	4	2	5	2	3	0	3	2	4	4	2	7	5	3	4	1	1	2	3	5	1	2	13	12	12	2	7	2	4	8	8	7	12	7	8	6	5	4	36	18	27	18	20	9	29	27	25	26	13	12	9	11	2	5	2	4	3	6	0	4	4	5	9	6	5	9	9	15	5	9	6	7	13	17	8	15	4	7	4	9	9	13	15	12	19
ICE1	1	1	1	3	2	3	5	0	1	0	3	2	1	0	0	2	2	3	4	0	1	5	0	0	2	1	1	5	7	3	5	3	5	0	0	2	14	3	3	3	4	8	3	3	9	8	11	9	8	4	8	9	10	13	7	5	4	5	1	1	0	2	1	2	0	5	1	4	1	3	6	3	6	4	4	2	6	2	4	11	5	5	1	2	2	0	3	4	6	2	8
NUDCD3	0	0	5	2	1	1	5	1	2	3	3	0	2	1	1	4	2	5	1	1	1	1	2	0	2	4	1	3	10	5	8	1	9	5	3	2	11	3	5	8	6	9	3	5	13	11	20	9	16	7	12	24	19	21	9	4	9	5	2	2	4	2	0	2	3	2	7	2	4	5	9	6	5	11	9	2	9	7	7	16	13	16	5	2	1	8	6	11	8	8	12
MED13L	1	1	3	2	3	4	3	4	3	3	3	0	3	1	0	4	6	4	5	3	6	2	1	5	3	5	3	6	12	5	1	2	4	3	2	3	8	6	4	7	13	10	8	4	20	10	19	20	14	9	22	27	21	21	6	11	4	10	4	5	3	2	1	1	1	2	2	3	4	4	8	6	19	10	3	3	6	5	7	11	12	13	7	5	3	5	13	19	12	10	5
NUP188	2	1	0	0	1	3	6	5	4	4	3	5	3	1	2	6	5	2	2	5	2	2	0	1	2	5	1	2	6	9	2	2	4	3	0	3	2	5	2	4	12	6	2	2	18	27	30	14	17	16	7	19	19	24	14	7	7	15	4	0	1	5	0	3	3	5	1	1	5	3	10	5	5	10	10	4	4	0	8	5	12	9	3	2	1	1	10	13	7	6	3
PRR5	1	1	1	0	3	2	2	2	1	4	2	1	0	1	1	3	4	1	0	5	4	3	3	0	4	4	2	4	7	3	5	4	2	4	2	4	4	3	11	12	6	4	6	2	18	16	25	19	13	5	15	20	19	18	11	15	12	11	2	2	4	1	3	1	5	2	4	6	2	6	8	10	5	8	9	4	7	8	6	12	6	9	5	3	5	3	7	12	6	6	11
VPS13D	1	2	1	0	2	3	3	4	7	2	3	3	1	1	1	8	5	6	1	4	2	1	3	0	0	5	1	4	13	10	13	1	3	2	1	5	6	3	6	10	12	9	11	10	21	12	22	8	14	9	23	16	23	21	11	7	7	14	1	2	3	2	1	1	7	3	2	7	2	2	4	2	13	7	2	9	11	3	10	6	8	6	4	2	6	10	11	11	5	12	12
BRI3	3	3	2	5	6	6	5	6	11	18	6	7	8	5	7	16	10	7	11	5	6	5	4	3	7	11	3	6	25	16	21	6	10	4	7	5	9	7	15	11	23	15	9	14	75	60	87	79	58	19	34	43	52	45	36	38	25	26	3	3	0	5	2	1	5	3	2	2	6	2	8	8	13	9	8	5	18	5	22	21	20	24	5	6	12	9	11	16	23	13	7
COG4	0	0	4	1	3	7	1	1	4	9	4	2	3	1	0	6	1	5	5	2	3	3	1	1	2	7	1	4	8	7	7	3	3	5	1	9	3	4	9	5	6	5	7	5	23	10	24	16	27	10	13	23	15	23	13	4	5	7	3	3	2	0	3	1	2	1	1	5	3	5	5	5	9	8	4	3	3	6	18	11	13	9	3	3	2	2	7	11	10	6	7
NPDC1	2	0	0	3	1	1	4	1	3	6	5	3	3	3	2	2	6	1	4	1	2	5	1	0	2	3	1	4	2	3	6	3	3	3	1	0	3	1	3	4	8	3	2	2	15	11	14	12	10	12	9	24	18	21	9	5	6	8	1	1	0	0	1	2	2	4	1	2	4	3	6	3	11	6	7	8	10	7	12	13	13	12	1	2	4	13	18	16	17	12	13
PARM1	1	2	0	2	3	2	0	1	1	1	1	0	1	0	1	4	4	1	1	1	1	3	2	2	2	2	1	2	6	5	4	3	4	1	1	9	3	4	2	4	6	6	2	5	17	9	18	10	6	8	8	25	9	17	4	4	4	6	4	4	0	0	1	1	1	3	1	6	3	3	4	8	12	12	8	5	11	5	13	21	6	5	3	3	3	2	6	10	5	9	8
WHRN	1	1	1	1	2	3	6	4	8	3	2	0	1	1	1	3	2	5	2	1	1	2	2	1	2	4	2	5	7	13	9	5	4	2	0	1	3	4	3	4	6	7	4	6	23	19	22	15	17	10	14	17	29	13	9	8	7	9	1	2	2	4	2	4	4	3	3	2	3	3	7	7	5	6	7	3	3	2	5	9	10	14	3	3	7	4	12	10	3	8	9
CCDC28A	3	2	1	1	1	1	4	1	3	3	3	3	1	1	0	2	3	6	2	5	3	0	1	1	4	3	3	5	8	11	3	1	1	3	4	5	6	4	5	7	9	7	2	9	10	13	11	15	15	15	13	23	17	17	13	2	8	6	3	1	0	0	3	3	7	4	1	4	7	4	7	7	4	6	7	2	11	5	18	20	6	7	2	2	2	5	12	5	13	7	9
OLFML2B	2	2	1	1	1	0	4	1	1	3	2	1	2	0	3	2	0	2	2	0	7	0	4	2	1	2	1	4	5	5	6	3	2	2	2	7	5	4	6	10	5	7	1	4	12	11	19	12	12	9	12	32	9	14	7	3	5	6	1	4	0	0	0	1	3	3	1	5	2	4	9	8	4	8	3	1	5	3	7	8	10	5	1	1	3	7	5	12	6	6	7
C1orf43	1	1	0	1	1	1	2	1	3	2	4	2	6	2	1	6	5	4	3	1	1	1	1	5	2	6	1	6	8	10	7	3	3	4	2	5	8	5	2	6	7	10	8	2	18	26	18	18	7	7	16	24	20	18	4	5	9	9	2	6	2	2	2	1	3	3	3	1	1	8	8	5	6	9	7	3	8	3	7	12	12	9	2	1	6	4	5	9	16	6	13
MTMR9	0	1	4	1	5	2	1	3	1	3	1	0	0	1	1	5	2	2	3	3	0	1	1	2	1	4	1	2	7	9	4	3	3	2	1	2	6	4	3	4	5	2	2	10	26	14	18	9	13	3	10	11	11	16	6	0	6	11	2	4	3	2	6	2	4	0	1	2	2	4	6	4	11	6	8	2	10	2	16	9	7	12	2	7	1	1	4	10	8	5	6
PTPN23	1	0	0	2	1	2	6	2	0	5	4	2	1	2	1	4	3	3	3	1	5	3	3	1	3	5	2	3	10	8	8	8	5	2	2	6	0	2	9	10	5	4	5	8	17	20	15	8	14	4	16	30	18	18	10	6	7	7	3	2	0	0	2	3	3	3	2	1	1	2	5	10	5	10	8	4	9	5	8	10	20	12	3	5	4	2	6	7	6	6	11
RAB11FIP5	3	1	0	0	0	4	6	2	2	3	4	1	1	1	4	1	3	4	4	6	3	2	1	2	1	6	3	1	7	8	7	6	4	3	0	4	4	5	5	6	7	6	7	1	26	18	25	23	11	10	11	26	23	30	8	6	6	6	0	4	0	3	4	4	8	2	3	4	1	4	10	3	7	12	7	5	8	2	19	15	11	11	2	3	2	5	11	11	7	11	9
FAM98A	0	0	1	1	1	3	5	0	5	3	6	4	0	3	0	2	3	5	1	2	2	2	1	1	0	3	1	1	7	5	4	3	1	3	1	2	5	2	4	2	4	7	5	4	11	12	9	18	10	6	10	17	15	12	8	6	9	8	3	0	2	3	0	3	6	1	1	1	4	5	5	0	7	4	4	4	5	7	8	12	5	11	0	3	2	2	5	8	7	15	4
SLC22A23	5	1	0	1	1	1	7	2	5	5	4	4	2	2	4	6	7	6	4	9	4	0	1	1	6	3	2	7	6	5	4	7	6	0	4	3	9	6	4	4	9	3	7	4	21	22	30	24	25	10	11	32	25	37	12	12	13	9	3	3	4	0	4	5	4	3	2	3	1	5	6	9	10	9	6	3	5	5	18	15	13	18	2	6	7	7	13	13	15	16	10
PNISR	3	3	3	5	4	5	7	5	1	9	6	3	3	1	2	7	4	6	3	5	1	1	3	5	2	3	4	6	13	7	5	3	5	7	4	5	7	4	4	5	9	9	7	9	33	20	28	21	19	16	17	26	35	36	15	9	6	9	0	0	2	6	1	4	2	5	1	5	5	5	10	5	7	10	10	10	9	5	12	14	16	11	4	7	5	8	14	23	14	11	14
C15orf39	0	2	0	1	1	3	3	3	4	4	1	2	3	4	2	4	5	0	1	5	1	1	3	1	3	1	0	5	1	6	5	0	3	7	1	6	4	4	6	6	7	8	3	3	19	14	17	19	13	10	16	23	14	23	8	6	9	8	4	2	5	2	3	4	2	4	2	5	3	5	11	7	5	10	6	5	10	2	8	22	5	8	2	4	1	7	14	13	14	10	10
CLIP3	3	0	0	3	1	2	3	0	3	4	4	0	0	6	1	8	1	5	5	2	1	0	1	2	4	2	2	2	7	3	2	3	3	2	0	7	5	4	3	4	5	5	1	7	20	14	11	9	5	11	7	18	12	16	2	5	4	3	1	0	1	2	0	3	4	0	3	3	4	4	4	5	8	4	6	7	4	7	15	15	8	13	3	9	4	3	5	14	15	9	21
ZZZ3	1	0	1	6	2	0	2	0	2	3	1	1	1	3	1	2	0	0	2	0	1	0	2	1	0	3	1	0	4	3	2	1	1	1	1	2	2	1	2	7	7	3	2	3	9	6	8	6	10	3	7	12	9	9	5	6	2	7	3	2	3	4	0	2	0	2	1	1	1	3	5	3	9	4	5	2	6	2	5	8	1	5	2	2	0	2	5	4	4	9	4
RPAP1	4	2	5	0	0	2	1	1	4	3	3	1	0	1	2	1	0	5	3	1	2	1	0	3	3	1	2	5	10	13	7	2	4	5	1	5	6	0	7	7	14	5	1	5	14	12	21	9	9	7	14	19	20	16	3	1	7	5	1	1	2	1	2	3	7	0	2	4	5	4	8	6	6	9	9	6	3	3	11	4	8	12	2	1	2	7	3	10	8	11	5
UPF2	2	1	1	2	2	1	7	3	5	6	3	4	0	4	1	4	3	6	8	6	1	1	0	1	5	4	1	3	6	10	14	3	5	8	1	3	9	3	65	8	7	15	5	11	19	18	21	15	15	8	20	29	23	26	6	7	9	14	5	3	1	2	3	4	7	5	4	1	2	10	8	4	8	9	6	6	12	2	12	11	13	19	1	4	4	8	12	14	8	8	12
OSBPL3	0	0	1	1	2	2	2	2	8	4	4	7	6	0	0	2	4	1	3	1	0	2	0	1	1	2	3	4	3	5	3	4	6	1	2	3	3	0	4	11	6	4	2	1	14	9	14	15	9	7	12	15	16	18	4	6	3	5	2	3	1	4	1	1	3	2	0	3	5	3	4	5	4	4	4	2	10	2	7	7	6	9	2	1	3	5	8	9	11	7	8
POLDIP2	2	2	1	2	2	3	0	3	4	3	5	2	2	4	3	4	3	2	3	3	2	6	1	3	1	6	1	5	2	7	10	3	5	5	6	11	3	2	9	6	5	7	7	7	14	11	14	13	5	13	16	15	15	21	9	3	6	4	0	1	3	1	1	1	2	3	4	8	5	7	4	3	6	9	3	10	7	2	12	9	9	7	5	3	3	1	15	12	8	3	8
WSB1	2	0	2	0	1	3	4	1	1	6	1	3	5	3	3	3	3	3	6	2	2	0	0	1	1	5	1	2	6	6	4	2	5	4	0	10	3	5	1	9	11	6	1	1	22	13	25	24	11	8	15	20	18	27	8	4	8	6	3	3	2	1	2	1	2	0	2	2	2	6	11	1	4	6	5	7	14	2	9	11	7	11	2	4	6	3	9	13	6	10	5
GADD45B	1	2	0	1	1	4	0	3	3	5	1	1	2	2	4	7	0	3	4	3	1	1	1	3	0	2	3	3	9	7	7	2	3	3	0	2	2	2	6	5	3	10	2	3	20	19	25	13	25	1	14	21	11	21	11	5	5	5	2	0	2	1	0	0	4	2	4	2	3	4	2	4	3	6	5	4	5	5	8	13	14	11	0	1	4	2	8	11	11	9	7
CNPPD1	2	3	1	1	3	4	1	1	5	1	6	3	1	4	0	5	9	3	5	9	3	5	3	0	2	4	1	6	10	12	4	2	4	6	4	4	6	3	7	8	4	4	4	5	18	10	19	20	16	10	11	19	14	28	6	10	4	4	0	3	2	5	2	2	2	7	2	4	3	6	6	2	6	16	6	6	7	5	11	11	7	4	4	7	3	1	14	9	8	15	7
SDCBP2	2	1	0	1	3	2	3	1	8	4	1	14	3	2	1	4	2	2	3	0	2	2	1	0	2	5	2	3	11	2	5	4	4	1	0	8	2	5	3	3	4	13	1	5	21	8	22	10	11	6	12	17	17	23	4	9	6	10	0	1	3	1	2	0	6	2	2	1	1	4	12	2	8	6	7	2	1	2	8	10	9	9	2	6	1	3	11	10	13	6	9
WWC3	1	2	2	3	4	2	2	6	4	3	4	0	1	4	5	4	4	1	4	4	2	1	1	2	1	4	0	2	10	10	6	7	4	3	2	4	3	7	3	7	8	8	1	11	25	19	13	21	10	8	15	19	15	25	13	5	9	4	2	4	1	2	1	4	3	5	2	4	6	4	5	4	8	7	9	2	7	8	8	10	12	7	3	4	9	6	17	8	6	5	15
CPAMD8	2	0	4	2	1	2	0	5	1	3	0	0	2	3	2	3	3	1	2	1	2	1	3	1	0	5	0	5	5	4	10	2	5	3	2	2	9	6	2	7	8	1	0	5	17	7	17	6	8	5	15	18	15	10	10	4	4	4	0	0	2	2	3	4	4	1	3	1	7	2	7	8	6	6	2	6	4	3	10	8	8	5	2	3	3	3	13	6	20	5	7
INTU	2	0	1	0	2	1	4	8	6	3	1	2	0	1	2	5	3	3	1	4	0	0	0	0	3	2	0	3	5	8	7	0	3	5	3	4	1	4	7	8	5	3	2	6	12	12	6	12	10	4	14	22	7	14	4	2	5	2	0	2	1	1	0	2	3	2	2	3	3	3	7	4	5	4	2	3	5	6	10	9	9	8	0	4	4	5	9	9	6	5	3
BRPF3	0	1	1	1	0	3	3	0	6	3	3	1	3	0	2	2	0	3	5	4	1	2	1	0	3	2	1	4	3	10	2	0	2	3	2	3	5	2	4	6	5	7	7	4	9	24	21	15	15	10	11	13	16	14	7	2	8	10	1	0	2	2	1	4	3	5	3	2	3	4	8	4	8	7	3	0	7	3	9	12	11	18	2	2	4	5	10	10	14	9	5
GPKOW	3	1	0	1	1	1	3	1	4	2	0	1	4	4	3	5	3	3	3	2	2	2	2	0	4	2	1	1	4	6	3	4	6	1	3	3	9	5	2	10	8	5	1	4	13	6	15	6	9	5	16	16	16	21	8	4	8	7	1	1	2	3	2	4	1	1	3	3	4	3	2	9	9	10	4	5	6	8	10	5	8	10	1	4	1	2	12	10	7	7	15
NOP53	3	3	1	5	4	3	6	3	4	7	2	2	3	5	1	5	5	3	7	6	6	1	2	2	5	5	3	3	6	7	17	1	2	4	3	4	0	5	5	6	6	11	5	7	37	18	24	23	12	7	12	26	21	24	7	7	9	8	5	1	1	1	3	6	3	2	0	8	2	7	4	2	3	5	3	4	4	3	10	16	5	7	2	3	3	4	6	12	11	1	5
GTF2A1	0	3	0	1	0	3	3	0	2	0	1	0	0	3	0	1	2	4	1	3	0	1	1	0	4	2	0	1	5	14	5	2	7	5	2	3	5	1	3	6	4	7	3	2	18	12	12	10	10	10	9	17	16	13	5	6	4	8	2	1	1	2	2	1	1	5	3	3	2	0	4	1	2	5	2	4	3	5	9	12	7	8	0	2	7	1	6	8	7	40	8
