SubRegion	NAWM	NAWM	NAWM	NAWM	NAWM	WM_line_Lesion_1	WM_line_Lesion_1	WM_line_Lesion_1	WM_line_Lesion_1	WM_line_Lesion_1	WM_line_Lesion_1	WML_Lesion_1	WML_Lesion_1	WML_Lesion_1	WML_Lesion_1	WML_Lesion_1	WML_Lesion_2	WML_Lesion_2	WML_Lesion_2	WML_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	NAWM	NAWM	NAWM	NAWM	NAWM	WM_line_Lesion_1	WM_line_Lesion_1	WM_line_Lesion_1	WM_line_Lesion_1	WML_Lesion_1	WML_Lesion_1	WML_Lesion_1	WML_Lesion_1	WML_Lesion_2	WML_Lesion_2	WML_Lesion_2	WML_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	NAWM	NAWM	NAWM	NAWM	NAWM	WM_line_Lesion_1	WM_line_Lesion_1	WM_line_Lesion_1	WM_line_Lesion_1	WML_Lesion_1	WML_Lesion_1	WML_Lesion_1	WML_Lesion_1	WML_Lesion_2	WML_Lesion_2	WML_Lesion_2	WML_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	NAWM	NAWM	NAWM	NAWM	NAWM	WML_Lesion_1	WML_Lesion_1	WML_Lesion_1	WML_Lesion_1	WM_line_Lesion_1	WM_line_Lesion_1	WM_line_Lesion_1	WM_line_Lesion_1	WML_Lesion_2	WML_Lesion_2	WML_Lesion_2	WML_Lesion_2	WML_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	NAWM
HEBP2	1	0	0	2	3	2	2	2	3	2	2	0	4	3	6	5	4	7	6	6	6	8	4	6	1	6	1	5	5	5	7	7	4	2	1	2	3	8	11	7	9	14	11	23	14	15	5	19	1	1	0	4	1	2	6	5	2	9	3	6	6	5	1	3	5	11	8	9	7	1	2	4	3	1	6	7	10	7	7	3	4	3	13	8	12	10	7	23	11	20	1
FRRS1L	2	0	0	1	2	2	0	3	3	4	0	3	3	2	1	2	12	5	10	4	7	8	3	7	2	3	1	4	7	3	10	6	8	3	1	8	4	14	16	10	12	16	11	31	14	11	12	21	3	4	2	1	0	2	4	4	1	8	3	6	9	3	7	4	4	4	3	8	5	2	0	0	2	1	2	4	7	6	3	2	8	10	13	10	7	9	6	16	21	19	2
MTCH1	1	1	4	2	9	2	2	2	0	5	4	2	1	1	2	2	14	11	16	12	13	6	9	7	5	10	7	5	9	7	8	5	5	1	1	3	4	24	20	20	22	28	21	42	36	23	14	17	5	0	8	2	6	3	6	5	2	3	4	2	7	5	9	12	13	14	14	9	10	7	3	10	1	6	6	5	11	6	10	4	6	12	14	16	25	30	17	30	36	28	2
ZNF324	1	2	2	3	2	7	3	3	3	4	4	0	2	1	3	2	8	3	10	3	7	10	4	4	5	0	1	2	4	7	5	8	7	3	1	5	4	8	10	8	7	14	27	15	17	17	9	9	2	1	1	0	0	1	6	4	0	2	5	1	6	3	4	1	2	12	2	4	10	2	1	0	0	1	6	5	5	4	5	3	1	8	5	10	10	5	5	23	23	22	3
SULT4A1	2	0	2	1	2	3	1	3	4	4	3	2	2	2	2	1	9	9	5	6	9	6	4	6	4	2	2	2	4	3	3	7	5	2	1	4	2	15	16	13	6	15	15	18	11	11	11	10	2	2	2	1	2	1	5	2	0	2	2	4	7	2	7	6	7	8	5	6	10	2	4	4	3	2	3	2	8	6	10	7	6	4	18	20	15	12	5	15	15	19	1
CLEC4E	2	0	0	0	0	3	3	2	3	6	0	4	1	1	2	1	5	1	4	6	13	3	2	5	3	3	1	3	5	4	2	9	6	3	0	6	4	10	12	15	13	18	15	20	15	9	9	13	4	2	4	2	1	2	3	5	3	5	5	2	7	3	2	3	6	10	3	5	14	4	6	2	2	1	9	4	9	7	3	2	7	3	4	8	10	4	3	21	26	26	2
RNF11	1	0	3	4	3	2	3	3	1	7	1	6	4	4	4	2	9	6	7	3	7	7	1	1	1	2	0	2	7	1	8	5	5	2	3	0	0	15	12	11	9	18	14	15	14	8	12	15	4	1	1	1	1	6	2	1	4	4	1	4	1	3	6	2	6	9	8	6	6	4	5	2	6	3	7	5	10	6	4	2	2	8	12	14	13	12	8	21	25	18	3
SND1	2	2	1	4	3	3	2	2	7	8	1	3	3	3	6	1	8	5	10	4	11	9	6	8	3	7	2	4	1	2	7	9	9	5	2	3	4	15	20	18	18	20	26	32	20	21	12	16	1	3	5	3	2	1	3	6	0	6	7	2	10	1	5	10	7	16	4	11	17	4	4	2	6	1	4	11	12	11	5	1	6	5	6	16	12	10	14	34	28	27	5
VPS41	2	2	3	0	3	0	0	0	0	1	3	2	2	3	3	3	6	5	6	5	13	1	3	7	3	3	2	4	5	2	7	4	7	1	3	2	0	12	16	11	10	27	15	20	13	10	8	8	4	2	2	1	1	8	5	2	1	9	4	2	4	2	7	5	2	11	5	10	7	3	2	9	2	3	5	5	6	9	4	6	3	6	11	9	16	6	4	20	13	27	1
EIF2AK1	2	2	1	2	4	1	1	2	1	7	2	1	1	1	5	3	9	5	10	5	8	3	2	6	4	5	3	5	0	1	9	15	5	2	5	4	3	5	11	12	9	22	12	21	11	9	5	15	1	2	2	3	0	4	4	4	1	7	0	1	4	0	7	2	1	4	8	8	5	5	3	2	0	2	13	5	7	5	8	3	5	5	12	6	20	7	8	15	23	20	2
SNX5	0	1	2	1	5	2	0	0	3	7	1	3	2	0	2	3	4	3	7	1	9	5	6	10	0	0	3	1	6	4	11	7	7	1	2	2	4	9	7	6	4	13	16	24	10	14	6	11	2	0	1	1	1	2	5	4	2	2	2	6	1	3	3	0	3	7	3	5	13	1	4	3	1	7	8	6	13	9	6	5	3	4	6	15	11	5	7	14	8	19	1
PDCD4	6	0	0	5	2	3	2	0	2	5	3	0	1	1	4	0	6	7	9	5	9	9	3	13	6	5	3	5	8	5	9	6	6	0	5	3	0	7	14	9	18	20	13	23	18	17	12	19	2	0	5	2	4	3	2	0	2	7	4	4	7	1	5	11	8	13	10	7	11	7	2	2	1	4	17	8	9	10	3	6	6	9	10	11	16	16	8	24	28	31	4
VENTX	3	3	3	4	2	1	5	4	0	2	2	3	3	3	1	1	12	5	8	3	14	13	6	6	1	6	4	1	6	4	11	8	5	4	3	1	2	11	12	11	11	23	13	25	20	15	7	16	3	0	3	1	2	3	4	3	3	4	2	3	6	2	1	1	6	6	6	6	11	3	1	3	3	4	9	7	10	6	2	3	4	9	16	9	11	7	12	16	14	16	3
DIMT1	1	4	1	4	2	0	3	3	4	5	0	2	0	4	2	4	4	3	8	3	13	10	4	6	4	6	2	7	4	4	4	8	11	5	4	3	3	15	10	8	9	27	12	10	10	10	7	27	6	2	2	0	4	5	4	5	0	5	8	5	7	5	3	1	4	7	9	7	11	5	1	3	2	2	9	9	7	6	4	3	4	6	11	17	15	10	8	17	22	22	5
HTATSF1	1	3	0	0	2	3	0	2	4	5	1	1	0	3	2	1	6	1	6	1	10	5	5	4	1	7	1	6	3	1	5	7	8	6	1	1	1	8	10	3	6	18	13	14	10	8	5	17	0	3	0	3	0	2	3	5	1	7	2	4	2	1	1	4	4	16	3	4	4	6	4	4	1	2	4	8	4	6	3	4	7	14	5	7	11	10	10	16	17	24	2
PRPF19	3	0	1	1	4	3	2	2	3	9	2	3	6	2	3	2	9	11	12	8	7	10	0	14	3	7	5	2	4	5	11	9	4	6	1	7	2	25	18	13	12	19	17	24	18	13	12	20	8	3	2	1	2	6	3	4	0	3	7	2	4	2	6	5	5	14	10	7	12	5	1	3	4	2	9	6	14	9	6	6	7	6	10	17	9	15	15	28	19	24	0
TOR1B	5	3	1	0	4	1	2	4	6	1	1	2	3	1	2	1	8	14	4	3	9	7	0	5	2	4	0	6	5	4	10	2	3	2	6	3	1	13	11	6	7	14	15	18	12	9	4	9	3	1	0	5	0	6	9	6	2	4	3	5	4	3	1	6	4	8	7	9	4	3	2	1	1	8	6	5	6	6	6	4	6	5	13	9	8	7	7	23	22	26	1
KIR2DS1	0	2	0	1	0	3	2	1	1	5	1	2	0	3	1	1	1	5	6	9	8	8	1	3	2	0	1	2	6	0	9	4	4	2	1	2	2	9	17	6	8	11	11	19	10	7	7	9	0	1	0	0	1	2	1	1	4	6	1	2	4	2	3	3	3	4	6	5	6	0	6	5	0	1	1	2	8	5	5	1	6	5	9	10	5	8	8	14	17	16	0
CNOT3	2	1	5	4	5	0	4	3	2	7	3	4	3	8	4	7	8	5	8	3	9	16	3	6	5	9	1	3	6	4	9	12	8	3	5	4	4	14	12	13	18	24	16	30	20	24	13	21	1	4	4	1	5	4	6	6	0	2	7	1	3	3	6	6	8	18	6	10	12	4	3	0	6	5	11	1	10	7	6	7	6	7	15	11	21	10	14	26	19	30	3
LATS2	2	3	2	2	1	5	3	3	0	9	2	3	1	2	4	0	5	5	8	3	9	8	3	5	2	4	2	1	0	4	12	7	7	1	2	2	0	6	7	10	6	18	10	22	15	10	7	11	4	1	0	3	2	1	4	5	2	7	6	4	5	2	5	4	4	11	2	4	14	7	3	6	3	3	8	11	13	9	4	4	5	5	13	7	16	9	8	30	17	18	2
A1CF	2	0	1	1	4	1	1	1	0	0	1	1	3	1	3	3	7	1	7	3	7	6	6	7	2	1	2	3	3	2	11	12	5	0	1	2	2	13	10	12	8	19	13	15	15	17	5	12	2	2	2	4	0	1	2	1	3	2	4	5	6	3	2	6	4	10	7	11	8	4	3	3	3	5	7	3	11	10	5	7	4	9	6	11	17	4	7	17	18	15	3
EHD3	5	1	2	1	1	0	2	5	0	3	0	0	1	6	0	2	10	3	11	4	4	6	3	7	1	2	1	3	6	4	5	7	3	2	0	3	2	24	13	10	10	19	15	18	20	6	11	11	2	2	3	2	1	3	4	3	1	9	3	7	5	4	3	4	5	4	10	6	8	4	2	0	3	2	3	7	12	6	15	4	3	7	14	15	17	8	12	23	18	23	4
TAX1BP3	4	4	2	0	5	3	0	1	4	9	0	3	2	2	6	1	6	4	9	3	18	6	2	7	4	3	4	1	5	5	9	11	15	2	6	3	7	11	12	10	17	15	17	24	20	16	7	17	1	2	1	0	2	4	6	9	2	5	8	6	9	0	6	3	5	11	11	8	12	5	5	2	0	4	15	8	8	13	10	2	5	12	14	10	15	10	11	32	24	25	3
MDN1	1	2	1	0	3	0	1	0	4	5	2	3	1	1	3	2	13	2	7	8	5	9	4	4	0	3	2	4	0	4	10	5	2	2	1	0	1	13	7	6	10	23	22	25	16	13	5	14	1	0	3	3	0	4	6	4	1	3	4	5	11	3	3	7	3	10	6	6	8	4	2	2	1	1	6	3	5	10	3	3	4	7	6	16	10	10	6	20	18	17	1
FAF2	1	3	3	1	3	1	0	1	3	1	4	1	1	1	6	7	6	2	10	1	5	8	3	9	3	4	3	2	5	2	8	15	9	3	5	2	3	13	9	8	7	18	15	22	13	12	9	11	2	2	2	0	2	5	5	4	1	7	6	0	4	4	4	4	4	9	5	2	9	2	3	1	2	1	4	9	9	4	5	2	3	9	13	12	12	4	8	23	17	18	2
GRIK4	1	0	1	0	0	4	4	1	0	6	1	1	1	2	2	0	3	5	7	9	5	5	3	3	1	6	1	5	1	4	9	6	6	9	1	5	1	3	10	9	9	20	12	15	11	5	8	12	0	1	3	1	0	5	3	2	1	3	4	5	6	1	4	3	3	3	5	3	5	3	4	3	5	3	9	2	6	5	0	5	3	4	10	2	11	3	14	24	19	13	0
S100A6	2	1	2	3	3	3	4	7	5	7	3	2	3	1	3	4	9	5	8	6	9	11	11	9	6	1	4	8	10	7	7	11	11	4	7	9	6	16	17	17	19	44	24	52	26	42	9	25	5	3	3	3	1	6	11	6	3	3	3	4	10	4	5	4	6	20	19	27	20	6	0	3	4	3	11	6	16	6	9	8	6	5	11	17	10	11	5	59	34	32	2
NPHS2	2	1	0	1	2	3	1	1	3	3	2	0	2	1	3	3	2	7	2	3	5	6	2	3	3	5	3	3	4	2	5	4	6	5	3	4	3	13	8	9	6	23	9	16	8	11	7	13	1	0	2	2	5	3	5	5	1	3	1	6	6	3	4	3	7	10	6	6	10	3	3	1	7	1	5	10	9	7	3	2	4	6	6	9	14	9	6	26	11	17	4
ZNF592	1	3	1	2	4	2	2	0	3	6	2	2	4	5	5	4	13	6	7	5	12	6	2	5	4	2	2	5	2	5	9	9	2	4	3	1	6	9	7	11	13	15	16	13	16	13	7	16	6	1	0	0	3	4	7	5	1	6	8	9	6	4	5	5	2	12	13	10	10	3	6	3	2	3	9	9	16	11	8	2	6	8	13	9	7	10	6	20	18	25	2
SAFB2	0	3	3	2	2	2	2	2	1	7	0	2	5	3	3	2	6	8	4	7	11	6	2	8	4	6	1	7	7	10	6	2	11	0	1	1	4	19	21	12	12	28	20	34	26	10	11	20	9	1	8	6	0	5	10	3	4	4	4	1	11	2	6	6	9	15	12	11	10	7	5	6	8	4	10	10	7	7	11	2	11	14	17	18	23	10	11	18	16	19	5
SDC3	1	0	3	2	2	3	1	1	6	5	1	1	2	1	3	2	10	7	10	10	11	6	2	10	2	4	7	4	7	2	10	4	5	4	1	6	5	13	11	11	18	22	14	23	22	9	9	16	4	2	4	2	2	7	6	9	2	3	3	6	3	6	7	5	8	13	7	8	7	3	9	4	5	5	6	13	6	10	8	5	4	15	12	15	14	9	13	34	24	26	3
FAM53B	3	0	1	2	2	1	2	3	2	7	0	2	0	3	3	1	9	7	6	1	10	7	6	7	7	7	1	1	8	5	10	11	7	1	5	3	2	12	17	8	12	24	24	30	22	18	6	19	1	3	5	0	1	4	6	4	2	6	7	6	4	1	4	5	10	10	8	12	12	7	4	1	1	1	14	9	11	8	7	1	2	7	18	11	10	8	4	17	26	26	5
DOCK10	2	2	0	3	3	1	1	1	2	2	1	4	6	0	2	1	4	2	5	2	5	6	4	5	3	5	3	1	11	2	10	7	4	1	4	0	3	9	9	6	6	14	10	18	15	14	5	8	2	4	1	0	1	2	2	5	1	2	3	3	7	2	5	4	2	7	5	8	11	5	2	4	6	4	9	8	2	11	3	3	3	6	7	7	8	9	2	23	15	13	1
HDAC9	1	2	5	5	0	2	3	1	4	0	2	1	0	1	2	3	10	5	5	5	10	3	3	8	3	5	0	3	6	2	5	8	8	3	7	5	1	10	8	7	12	15	20	7	13	21	4	18	3	2	0	0	0	1	0	2	1	3	3	4	1	2	1	1	4	8	5	7	10	1	4	2	0	3	8	5	3	8	6	5	2	11	2	9	9	6	9	18	19	14	1
KIAA0513	4	2	0	0	0	0	1	3	1	6	1	0	2	0	2	0	4	6	5	6	3	7	0	6	3	2	1	1	5	3	9	10	12	5	1	4	1	11	11	8	9	21	17	12	18	18	5	10	1	2	3	2	0	2	2	3	1	5	1	1	4	2	3	8	5	7	11	9	11	3	1	2	2	0	2	5	2	3	6	3	7	3	13	10	6	9	8	11	17	18	1
SUSD6	3	1	1	3	0	5	2	2	2	5	1	1	1	0	1	1	6	4	6	4	8	9	5	7	3	3	6	5	4	3	5	7	7	3	8	4	4	18	11	11	12	19	23	23	13	11	7	20	6	0	4	0	3	3	7	6	3	4	3	9	9	0	4	5	5	15	12	9	12	5	1	4	3	4	3	6	6	4	9	4	5	6	14	7	6	15	16	26	26	25	3
RASSF2	1	4	0	1	2	0	5	1	0	1	1	1	2	0	2	1	3	3	5	2	6	6	7	6	13	4	2	3	8	5	10	9	11	4	1	2	4	12	8	4	7	25	15	25	22	20	11	11	3	7	2	4	2	1	3	5	0	2	4	0	2	2	3	4	3	6	4	15	13	14	3	6	6	5	3	7	6	5	6	5	4	5	6	4	11	5	2	18	17	24	4
RIMS3	2	0	0	2	0	1	0	0	0	6	3	1	2	1	2	3	11	8	14	5	7	5	4	6	5	6	2	1	4	3	3	6	8	0	2	0	2	10	16	12	10	15	7	10	16	9	10	12	1	2	1	1	0	2	3	1	0	3	2	3	2	5	5	4	9	7	1	5	4	1	3	1	7	0	6	4	9	6	4	4	3	6	7	8	16	18	8	21	17	14	4
SNX17	3	0	1	0	3	1	2	0	0	6	4	0	0	0	3	0	3	5	4	2	9	2	3	5	0	2	0	0	10	6	9	43	8	0	1	2	0	8	7	8	5	21	12	14	14	7	6	16	3	2	1	0	3	3	2	0	0	8	4	3	4	2	2	2	1	6	3	8	4	3	3	1	1	2	5	2	8	9	3	4	0	8	6	10	8	10	6	9	10	13	3
PTDSS1	2	1	0	0	3	2	4	2	4	8	3	3	3	3	3	2	6	1	5	4	7	9	2	7	5	5	6	4	1	4	7	8	5	1	5	3	1	15	18	12	9	10	18	16	15	8	8	10	4	2	1	0	3	5	2	4	1	6	1	3	7	1	3	3	9	9	5	6	11	4	2	3	3	3	9	4	6	4	3	4	3	6	7	16	7	7	6	20	15	17	3
SNX19	2	2	1	0	2	0	1	0	5	8	1	1	2	1	3	1	3	4	9	6	5	7	5	9	6	4	1	6	1	3	7	6	4	0	0	7	3	11	17	4	10	13	10	18	14	11	4	14	5	2	1	0	0	3	3	5	2	11	3	5	9	2	5	5	2	7	8	9	8	1	3	4	6	3	3	2	10	8	7	2	3	9	8	5	9	8	12	25	14	16	2
PHYHIP	1	1	1	0	2	1	2	1	1	6	1	1	3	2	0	0	15	3	10	6	4	5	4	4	1	3	3	5	6	1	6	8	3	1	1	2	0	22	15	14	12	20	10	24	12	7	6	18	4	0	2	1	0	1	1	2	2	2	5	1	3	5	9	5	6	7	6	10	7	4	4	2	1	1	4	2	6	6	7	2	8	5	15	13	13	10	10	15	11	14	1
DHCR24	9	2	3	2	5	1	0	3	1	5	6	2	1	0	2	0	13	5	6	3	6	4	1	2	8	7	5	5	5	1	7	4	4	3	5	5	1	11	15	9	9	22	9	14	10	6	8	10	7	2	3	2	3	4	7	4	1	4	1	0	6	2	1	4	3	4	7	8	2	12	2	8	10	10	5	1	8	4	6	11	1	6	10	17	20	13	5	21	22	17	2
AGAP2	1	1	1	1	2	6	1	0	4	5	2	4	7	2	1	2	11	9	10	9	8	2	7	5	3	3	2	7	3	7	8	7	7	5	0	3	4	17	12	13	15	21	19	29	11	17	7	19	2	3	1	1	1	4	4	7	1	5	2	3	3	2	9	3	15	11	9	15	6	2	1	2	3	3	8	9	3	7	5	5	5	13	21	14	17	10	9	22	21	18	2
DELE1	3	3	5	2	3	5	4	3	4	12	2	12	3	2	0	6	22	6	23	7	19	23	16	25	9	10	12	14	17	14	19	11	14	7	10	8	4	36	35	24	38	44	37	61	41	31	18	54	2	2	6	3	4	7	11	10	5	10	11	11	15	6	7	8	12	25	13	18	15	17	5	9	6	5	24	18	26	34	11	9	9	19	37	27	36	59	16	77	56	53	4
URB2	1	1	1	2	1	2	1	0	0	4	1	2	4	2	0	6	4	5	8	6	3	7	6	6	5	2	4	11	3	6	4	9	11	1	2	2	6	11	9	11	9	21	16	15	6	13	12	7	5	2	3	3	2	5	5	4	0	8	7	3	6	5	7	3	7	12	2	5	9	1	3	6	3	2	5	6	3	5	5	3	3	9	11	10	10	7	4	19	23	13	1
DNAJC6	2	0	1	3	2	2	2	1	2	1	0	1	1	2	1	2	11	4	3	4	3	6	5	4	0	8	1	3	3	5	3	8	3	1	4	1	0	7	19	5	4	14	14	16	11	16	12	17	3	1	0	1	1	0	2	1	2	5	3	4	2	3	2	4	5	7	2	6	8	4	1	5	5	3	1	5	4	9	2	4	5	6	9	14	11	7	12	15	18	13	2
JAKMIP2	0	1	0	3	4	0	1	0	6	5	2	1	2	1	5	3	3	11	10	3	8	10	3	6	2	2	3	5	6	3	3	6	4	2	2	1	2	14	5	8	8	12	13	26	13	13	8	16	1	0	1	4	6	2	6	2	1	4	1	5	2	3	3	4	4	10	6	3	6	3	3	1	3	2	7	4	7	7	8	9	3	7	10	13	7	6	8	20	15	25	2
KIAA0319	3	2	0	1	3	1	2	1	4	5	3	0	0	2	4	2	3	6	7	4	10	6	6	7	7	2	3	9	2	3	5	7	4	3	9	1	3	13	12	13	13	24	15	28	25	11	8	14	2	2	0	6	1	4	5	2	1	7	5	5	2	3	2	2	5	8	8	8	7	4	2	3	2	3	4	5	10	9	3	1	7	7	13	10	13	8	11	24	25	36	3
PJA2	4	0	1	5	1	4	3	2	3	3	2	3	3	0	1	3	7	5	13	7	15	7	5	6	4	0	6	6	4	3	8	12	7	1	2	7	3	13	20	13	12	21	24	23	21	11	9	22	3	2	3	5	2	6	5	0	0	3	3	2	10	3	5	5	3	9	4	10	9	3	7	2	7	1	6	6	6	8	6	2	8	9	8	17	16	12	16	27	28	34	2
SUPT7L	4	0	3	2	3	2	2	4	2	4	0	1	1	3	1	3	12	5	7	5	6	5	2	7	4	3	1	8	3	4	8	4	7	3	2	0	6	15	15	15	13	29	18	32	26	9	7	11	1	0	2	3	3	2	6	5	1	9	5	3	6	1	1	5	5	18	5	7	9	5	1	6	1	3	12	6	8	10	2	1	7	5	10	15	13	12	3	28	19	17	2
ATP2C2	5	1	1	4	3	1	1	3	3	2	0	1	0	4	4	0	4	3	7	4	10	5	1	3	5	6	1	5	7	6	10	7	5	2	2	3	2	10	11	8	12	16	12	32	9	7	5	12	7	1	1	0	3	6	5	5	3	4	3	3	2	4	3	5	4	6	1	3	7	4	4	0	1	4	7	3	9	11	5	4	4	4	7	8	4	9	10	23	18	17	2
ARNT2	4	1	1	1	2	1	2	0	2	6	2	2	4	5	0	2	12	8	8	4	7	6	2	11	4	2	1	5	1	4	12	10	3	0	1	3	3	9	12	7	23	18	18	24	16	13	10	14	4	2	0	1	1	3	1	3	1	4	9	3	3	6	5	2	12	9	9	3	12	3	1	4	2	2	10	3	8	7	11	3	4	8	15	22	12	10	11	18	20	18	4
KBTBD11	1	2	2	0	1	4	1	2	5	2	1	2	1	1	6	2	7	5	17	6	14	7	4	4	6	4	4	4	3	3	8	9	8	2	2	5	8	20	13	16	11	28	23	30	19	14	6	16	0	4	3	1	3	4	8	9	4	3	7	6	9	3	3	7	5	10	9	6	9	7	3	1	2	7	9	4	8	6	7	3	7	5	12	13	12	11	11	26	23	22	0
IQSEC1	1	2	0	2	2	1	3	0	0	9	2	4	1	0	1	2	14	7	9	3	9	7	8	5	3	6	1	1	6	5	11	6	6	3	1	3	1	16	12	15	14	34	19	23	20	17	13	24	2	0	3	2	5	3	6	5	1	6	4	4	4	2	7	10	5	15	10	6	12	2	1	3	1	2	11	6	9	5	5	3	4	6	11	18	11	12	11	14	20	26	4
ZFP30	0	1	1	3	1	1	1	1	3	4	0	1	2	1	0	1	1	5	6	5	3	10	6	6	0	1	2	8	5	3	6	8	14	1	1	4	2	13	9	11	6	26	14	14	13	14	2	5	2	2	0	0	1	6	0	6	3	5	4	2	4	3	4	2	4	7	7	1	7	3	4	5	3	2	4	11	5	5	4	5	4	4	9	8	13	6	5	17	13	14	0
GLS	4	0	1	1	2	0	0	1	2	3	2	3	2	3	2	3	7	1	9	4	9	3	4	5	5	2	0	2	4	3	7	10	5	0	4	2	3	14	8	11	8	19	13	13	22	13	13	12	2	3	1	3	1	2	3	3	1	8	4	1	7	2	2	7	8	12	9	8	8	4	1	1	4	5	5	4	6	10	4	2	7	8	11	15	16	10	4	19	24	18	2
PPM1E	0	4	0	1	2	1	2	1	4	4	2	2	1	2	2	2	2	6	2	4	4	8	3	7	3	8	3	2	4	4	5	10	3	1	3	5	1	6	5	4	9	26	11	18	13	14	11	13	3	5	0	3	1	4	1	4	1	1	5	0	3	3	6	2	4	3	2	3	1	3	1	2	0	3	7	6	2	6	7	1	5	2	7	8	7	2	9	17	19	16	3
ATG14	2	1	1	1	1	2	1	4	2	4	1	7	3	2	3	0	3	3	4	6	10	13	5	4	6	3	2	5	2	6	6	7	3	5	4	3	3	13	12	15	7	25	16	31	19	16	10	17	5	1	0	2	1	2	3	6	4	8	7	5	9	5	0	3	4	5	3	11	8	5	2	4	3	2	9	10	9	10	5	3	6	6	9	15	5	6	4	50	21	45	2
CNKSR2	1	0	1	2	4	1	0	5	1	3	1	1	3	0	1	2	6	7	12	2	9	6	1	7	1	5	0	3	3	4	15	9	4	2	5	0	3	11	11	15	4	16	19	19	11	12	11	20	4	0	5	1	0	4	4	8	0	4	4	5	5	5	4	2	5	6	4	6	6	6	1	1	2	6	5	4	8	7	6	3	4	14	11	9	13	11	10	23	21	19	0
PPP6R1	1	2	1	2	3	1	3	5	3	5	4	1	3	2	3	2	7	7	8	6	6	9	5	13	2	10	3	7	3	3	6	9	9	4	4	3	5	10	15	11	12	15	14	21	28	19	10	22	10	2	5	2	0	1	6	4	5	0	6	0	6	6	6	1	6	13	6	16	10	9	1	7	5	3	2	3	6	9	6	1	2	7	12	12	8	8	5	16	17	31	4
FOXJ3	1	1	3	1	2	3	1	1	1	6	3	1	4	3	1	0	4	4	7	1	12	3	1	4	7	3	0	3	1	2	6	10	7	4	2	3	6	11	10	8	17	25	12	17	10	10	9	15	3	4	0	4	2	2	3	7	3	8	4	3	4	2	5	5	7	6	2	7	9	7	4	3	1	5	12	4	6	11	6	3	5	4	8	10	13	13	5	19	23	22	4
KHDC4	2	2	0	2	3	2	3	2	3	2	0	4	1	2	2	1	7	3	6	2	9	9	5	6	1	2	1	3	4	3	8	6	6	1	3	3	6	14	11	11	21	12	20	18	17	11	6	11	0	2	0	5	3	5	4	8	2	3	2	4	4	6	5	3	5	7	3	9	7	4	1	4	0	4	8	3	11	3	6	5	2	9	17	7	9	4	9	13	15	21	2
ZNF365	3	0	0	1	3	2	3	1	1	4	2	4	3	1	5	0	7	7	5	4	5	4	1	4	4	2	2	2	3	4	4	11	8	2	3	6	1	12	5	17	12	16	16	22	13	10	12	7	5	0	1	1	1	5	2	4	2	6	2	1	5	2	10	5	1	8	2	6	15	7	4	2	2	0	3	9	1	7	2	2	3	8	7	19	10	10	6	24	15	16	1
TRAK1	4	3	0	4	4	2	1	2	1	4	1	3	2	0	1	0	4	7	6	3	10	7	3	5	3	4	5	9	5	1	5	5	7	2	1	2	2	17	5	12	6	16	14	20	14	11	6	19	1	2	2	3	1	5	1	3	0	5	4	1	4	1	4	2	1	8	4	7	6	2	2	3	2	3	8	13	6	12	4	4	4	5	18	13	11	4	7	16	14	15	3
SV2C	5	2	1	1	0	3	3	1	4	9	5	2	4	3	5	6	6	5	6	3	9	10	4	3	0	3	2	7	7	9	7	7	8	2	2	6	8	10	13	15	8	24	17	23	19	11	12	19	3	2	1	1	4	2	3	5	1	6	7	9	6	4	5	8	2	20	13	5	11	2	1	0	1	4	10	15	9	9	5	4	5	6	14	21	17	4	13	21	22	19	4
LIMCH1	4	4	2	0	3	4	2	2	0	6	3	2	2	3	2	5	7	2	6	4	12	5	3	8	5	4	3	5	4	6	6	6	9	3	1	5	4	6	17	15	9	25	19	20	8	11	15	18	6	2	4	2	5	4	3	1	2	7	6	2	6	4	4	5	5	13	11	7	7	5	4	8	0	4	9	8	8	7	4	10	1	5	8	12	15	16	7	27	14	30	2
WDTC1	4	2	1	3	4	4	3	5	1	7	2	4	3	2	3	2	8	4	9	3	7	5	5	4	5	2	2	2	3	8	11	4	7	3	5	2	2	8	8	7	12	31	16	28	16	19	12	19	1	1	1	1	4	4	2	7	0	2	1	5	7	1	4	4	4	10	12	5	10	3	4	3	3	7	8	4	8	6	3	4	8	10	11	9	7	13	13	20	20	24	1
PDXDC1	1	3	0	4	1	1	1	1	3	7	6	1	3	3	1	2	3	3	14	7	5	8	6	9	5	2	1	4	8	3	7	6	13	3	2	1	1	12	11	8	21	28	24	27	25	15	19	22	3	1	1	3	3	5	8	3	1	6	6	4	1	4	3	2	7	15	9	10	15	6	2	6	4	4	10	6	10	5	8	6	4	6	6	13	17	12	7	29	21	27	5
