"logFC","logCPM","F","PValue","FDR","gene","comparison"
0.247791425412821,11.6964401995443,2.74031637126487,0.100836881707126,0.256121304104391,"RPL22","WM_line_Lesion_1 - WM_line_Lesion_2"
0.292429853585823,11.7991895965698,2.73260160801314,0.101319307032395,0.256121304104391,"DNAJB2","WM_line_Lesion_1 - WM_line_Lesion_2"
0.253609308860707,11.8635153831233,2.7302341976092,0.10145198080223,0.256121304104391,"DOK6","WM_line_Lesion_1 - WM_line_Lesion_2"
-0.257067253453778,11.7411041093965,2.72355205015674,0.101895485038424,0.256121304104391,"VEGFB","WM_line_Lesion_1 - WM_line_Lesion_2"
0.235153152221594,12.7860112420359,2.71877801871833,0.102211064684971,0.256121304104391,"MZT2B","WM_line_Lesion_1 - WM_line_Lesion_2"
-0.279641678654724,11.8235180345563,2.7105777071948,0.102674179178412,0.256121304104391,"GPX1","WM_line_Lesion_1 - WM_line_Lesion_2"
0.35898411532064,11.3032560397359,2.63515009449675,0.107458873250858,0.262306751089662,"PIP4K2A","WM_line_Lesion_1 - WM_line_Lesion_2"
0.252080740512436,11.9838924392958,2.63677063406513,0.107464880402373,0.262306751089662,"RNPEP","WM_line_Lesion_1 - WM_line_Lesion_2"
-0.270502910324882,12.159140744929,2.54148986012637,0.113933910044352,0.275138272128383,"RPL41","WM_line_Lesion_1 - WM_line_Lesion_2"
0.28659049089752,12.0742006696067,2.37945200748979,0.126007269957859,0.301091055583515,"CRABP2","WM_line_Lesion_1 - WM_line_Lesion_2"
0.240212619175445,11.8903979674753,2.34489790965851,0.128748612366894,0.304436822992552,"RPS23","WM_line_Lesion_1 - WM_line_Lesion_2"
-0.298765617530499,11.4421004544557,2.31665312571361,0.130907104816803,0.306349616426952,"CD68","WM_line_Lesion_1 - WM_line_Lesion_2"
-0.272385871560575,11.6347998087862,2.2969586558699,0.132584667184051,0.307109382150811,"MTCH1","WM_line_Lesion_1 - WM_line_Lesion_2"
-0.197368942872887,13.6766329642888,2.26812478783122,0.135096610242275,0.309766974999964,"ADAM15","WM_line_Lesion_1 - WM_line_Lesion_2"
0.263749153469777,11.6331721075755,2.2274896170431,0.138557067921478,0.314524544181755,"EIF1","WM_line_Lesion_1 - WM_line_Lesion_2"
0.238951899756429,12.0141586769419,2.10041147564978,0.1502777410056,0.33775294265615,"STIP1","WM_line_Lesion_1 - WM_line_Lesion_2"
0.213685718899483,12.1006460301554,2.00891512176645,0.159381915561688,0.352339847249315,"RPS24","WM_line_Lesion_1 - WM_line_Lesion_2"
0.193179963462009,12.3151636213266,2.00396306279974,0.15987226549198,0.352339847249315,"RPL37A","WM_line_Lesion_1 - WM_line_Lesion_2"
0.21107145449966,11.9504739497851,1.98694755403701,0.161660165569232,0.352854399848227,"RPS26","WM_line_Lesion_1 - WM_line_Lesion_2"
-0.27236994557813,11.6297626772678,1.96549943163192,0.163882550914437,0.354298467215021,"SAT1","WM_line_Lesion_1 - WM_line_Lesion_2"
0.366728170013006,12.3623569543867,1.93002235171308,0.167733262259609,0.35920236351822,"RPL32","WM_line_Lesion_1 - WM_line_Lesion_2"
0.254041611344141,11.8668420112752,1.88467414158624,0.172740796077066,0.363447073274986,"RPL27A","WM_line_Lesion_1 - WM_line_Lesion_2"
-0.276715322615437,12.0117647801454,1.88206752846181,0.17291755028061,0.363447073274986,"CALM1","WM_line_Lesion_1 - WM_line_Lesion_2"
-0.236916868796974,11.8217029472249,1.82180396822833,0.179995884076846,0.373182557262239,"UBB","WM_line_Lesion_1 - WM_line_Lesion_2"
-0.226856978469595,11.9473841541606,1.81377866788774,0.181001489606037,0.373182557262239,"CXCR4","WM_line_Lesion_1 - WM_line_Lesion_2"
0.256657602209488,11.6545394988662,1.79750413227451,0.182911546608961,0.373182557262239,"EPHA5","WM_line_Lesion_1 - WM_line_Lesion_2"
-0.20902665401745,13.0753385375798,1.787795733406,0.184125314596347,0.373182557262239,"HSPA1B","WM_line_Lesion_1 - WM_line_Lesion_2"
-0.30333232489917,12.1932795719367,1.76378851244716,0.186940362005308,0.375535063497388,"CKB","WM_line_Lesion_1 - WM_line_Lesion_2"
-0.21680245535203,12.0437724280928,1.71941797903549,0.192658555972192,0.380579189247692,"SYP","WM_line_Lesion_1 - WM_line_Lesion_2"
0.259433714048458,11.6263424858762,1.71816445113844,0.19280443508143,0.380579189247692,"NACA","WM_line_Lesion_1 - WM_line_Lesion_2"
-0.190071577912806,11.8093221191485,1.70369394622161,0.194669229532562,0.380947543999066,"SRRM2","WM_line_Lesion_1 - WM_line_Lesion_2"
0.168777906539987,13.1721696747374,1.61483130102913,0.206659129882128,0.397857408530577,"HSP90AA1","WM_line_Lesion_1 - WM_line_Lesion_2"
0.228039865168581,11.6046977575716,1.6029076514229,0.208275296162791,0.397857408530577,"CLK1","WM_line_Lesion_1 - WM_line_Lesion_2"
0.224123897142614,11.6925101925774,1.60110694399196,0.208568421212064,0.397857408530577,"ARF1","WM_line_Lesion_1 - WM_line_Lesion_2"
-0.28985694812482,11.5081213401706,1.53731063312702,0.217560810820873,0.411552533802818,"UCHL1","WM_line_Lesion_1 - WM_line_Lesion_2"
-0.216325125909475,11.852006526284,1.50361396398722,0.222896935544455,0.416487926745831,"MYH9","WM_line_Lesion_1 - WM_line_Lesion_2"
-0.191443017835871,12.0569331018765,1.49730624997238,0.223839326268685,0.416487926745831,"RPS2","WM_line_Lesion_1 - WM_line_Lesion_2"
0.215006444046989,11.6441237899477,1.44957582890649,0.2313341239276,0.42693370838671,"RPS4X","WM_line_Lesion_1 - WM_line_Lesion_2"
-0.188712332129678,12.0835300257146,1.39661932489375,0.239991822034028,0.439339867755841,"RPS19","WM_line_Lesion_1 - WM_line_Lesion_2"
-0.204650767166525,11.6430992521289,1.37701381065882,0.243227851176614,0.441701777736731,"ZBTB7A","WM_line_Lesion_1 - WM_line_Lesion_2"
-0.187727821094123,11.7579677075124,1.30221508974968,0.256422492819132,0.451786278271139,"MKNK2","WM_line_Lesion_1 - WM_line_Lesion_2"
-0.241558066430739,11.7514506141328,1.29174948779795,0.258247305755174,0.451786278271139,"RAP2B","WM_line_Lesion_1 - WM_line_Lesion_2"
-0.191667245553831,12.0435170839814,1.27912352076762,0.260657612578477,0.451786278271139,"TMSB10","WM_line_Lesion_1 - WM_line_Lesion_2"
-0.24062578185267,11.5041869579313,1.275864387042,0.261149926440489,0.451786278271139,"UBE2Z","WM_line_Lesion_1 - WM_line_Lesion_2"
-0.191057526566976,11.674794992033,1.26955179595238,0.262408528113997,0.451786278271139,"RPS12","WM_line_Lesion_1 - WM_line_Lesion_2"
-0.154317280040057,12.1301684804988,1.26477115488385,0.263344612852876,0.451786278271139,"RPS8","WM_line_Lesion_1 - WM_line_Lesion_2"
0.179496006775153,12.3064896200165,1.26330540746828,0.263637898967569,0.451786278271139,"KPNA3","WM_line_Lesion_1 - WM_line_Lesion_2"
-0.188592811656316,11.9493472649478,1.25755775716472,0.264702973612606,0.451786278271139,"TMEM106C","WM_line_Lesion_1 - WM_line_Lesion_2"
0.163678240978858,12.0172704005231,1.18531086149359,0.278802089498569,0.472299062061008,"DDX17","WM_line_Lesion_1 - WM_line_Lesion_2"
-0.15104184188505,12.3771085821137,1.14569006134621,0.28694578953408,0.482494031290638,"RPL13","WM_line_Lesion_1 - WM_line_Lesion_2"
-0.179230362501253,12.0977417720029,1.13097719808794,0.290040379388491,0.484111515596967,"FKBP4","WM_line_Lesion_1 - WM_line_Lesion_2"
-0.194684070754441,11.832330704574,1.12055677543051,0.29225782252463,0.484252012504315,"TRPM3","WM_line_Lesion_1 - WM_line_Lesion_2"
-0.194516876081009,11.8206252036029,1.10643166705365,0.295298845888459,0.485745203019422,"RPS14","WM_line_Lesion_1 - WM_line_Lesion_2"
-0.169130237407644,11.6672576756548,1.07192576811101,0.302864510150789,0.491612243287416,"RPL28","WM_line_Lesion_1 - WM_line_Lesion_2"
0.154511503883596,12.1631339982077,1.07075921915183,0.303196978238935,0.491612243287416,"ATP5F1A","WM_line_Lesion_1 - WM_line_Lesion_2"
0.113701034176925,12.6673354191509,1.04163786742449,0.309827978160796,0.498801071223409,"RPL7A","WM_line_Lesion_1 - WM_line_Lesion_2"
-0.165381315349748,12.1185453780117,1.01936011673191,0.315024656192811,0.501037526695326,"HSPA8","WM_line_Lesion_1 - WM_line_Lesion_2"
0.147134929952881,14.7464946855473,1.01673443933953,0.315631569680316,0.501037526695326,"PTBP1","WM_line_Lesion_1 - WM_line_Lesion_2"
-0.178547977215645,12.3220082761658,0.967974879630496,0.327488255450844,0.516248847134316,"DELE1","WM_line_Lesion_1 - WM_line_Lesion_2"
0.168134199439764,11.695852278037,0.936497603154675,0.335426560087525,0.525116063033573,"TANK","WM_line_Lesion_1 - WM_line_Lesion_2"
-0.190219405566216,11.6079028586882,0.907476079113971,0.342935042732649,0.533193525344598,"DPYSL2","WM_line_Lesion_1 - WM_line_Lesion_2"
0.137609441606298,12.1145773233364,0.887923058622717,0.348242070468639,0.535946418422573,"RPSA","WM_line_Lesion_1 - WM_line_Lesion_2"
0.131943520658745,12.4431810315687,0.883552961003012,0.349427620821766,0.535946418422573,"NFKB2","WM_line_Lesion_1 - WM_line_Lesion_2"
0.142948677185279,11.874767269496,0.829388571070578,0.364557552921399,0.554055261722268,"RPL35","WM_line_Lesion_1 - WM_line_Lesion_2"
-0.167042084744774,11.5684398507254,0.819411059844444,0.367406908508134,0.554055261722268,"MACROH2A1","WM_line_Lesion_1 - WM_line_Lesion_2"
-0.130531227777705,12.6719819987768,0.81565396857287,0.368556583788821,0.554055261722268,"BCL2L2","WM_line_Lesion_1 - WM_line_Lesion_2"
-0.124331415326174,12.2482986780002,0.80416101206512,0.371939364680839,0.555462077516779,"RPS20","WM_line_Lesion_1 - WM_line_Lesion_2"
0.140947391504316,12.1566113936045,0.768882764827716,0.382600991605254,0.567649837218253,"PXN","WM_line_Lesion_1 - WM_line_Lesion_2"
-0.164655819529778,11.5918627423494,0.706890337670817,0.40238384074342,0.591945017745431,"SELENOW","WM_line_Lesion_1 - WM_line_Lesion_2"
0.123838182551092,11.9103633751733,0.695867698309731,0.406086525034916,0.591945017745431,"RPL30","WM_line_Lesion_1 - WM_line_Lesion_2"
-0.119031826222439,14.6522749663992,0.693751554196583,0.406799219243556,0.591945017745431,"HSPA1A","WM_line_Lesion_1 - WM_line_Lesion_2"
-0.128322358679217,12.1482518589525,0.633340655058619,0.427946090634003,0.616327529225009,"GLUL","WM_line_Lesion_1 - WM_line_Lesion_2"
-0.138757015012303,12.0150050467934,0.628800313792674,0.429597286904135,0.616327529225009,"NPIPA1","WM_line_Lesion_1 - WM_line_Lesion_2"
0.148960318371631,11.6314590481581,0.618589357751691,0.43335878961608,0.616327529225009,"SERPINH1","WM_line_Lesion_1 - WM_line_Lesion_2"
-0.135859158353143,12.2687097057229,0.615738111248955,0.434415879629962,0.616327529225009,"ALDOA","WM_line_Lesion_1 - WM_line_Lesion_2"
0.168247201540183,11.8756000568417,0.590995801466948,0.443761960647144,0.625676801657774,"PEA15","WM_line_Lesion_1 - WM_line_Lesion_2"
0.123405566010121,11.6715042713671,0.575939410714673,0.449619290956464,0.62792853285023,"MAT2A","WM_line_Lesion_1 - WM_line_Lesion_2"
0.122977071064605,12.6964317972593,0.57273688442876,0.450891413456333,0.62792853285023,"TUBA1C","WM_line_Lesion_1 - WM_line_Lesion_2"
0.12338087219709,12.0380090613806,0.565735413685288,0.453673525745289,0.627950550879149,"RBM42","WM_line_Lesion_1 - WM_line_Lesion_2"
-0.0955948622434922,12.5838135647145,0.529463781159604,0.468480468471552,0.644515553594196,"RPL17","WM_line_Lesion_1 - WM_line_Lesion_2"
0.0949890056244732,12.0522604848133,0.485877553268128,0.487340319978018,0.666423208644639,"RPS27","WM_line_Lesion_1 - WM_line_Lesion_2"
-0.121589142538535,11.7514847280994,0.464299148937237,0.497130465383906,0.675740213426028,"RPS5","WM_line_Lesion_1 - WM_line_Lesion_2"
0.10843705122643,11.9353455633674,0.431452599081149,0.512723281463004,0.689366228491113,"MFSD6L","WM_line_Lesion_1 - WM_line_Lesion_2"
-0.114283275615733,13.6192053577951,0.430431451682108,0.513228601828185,0.689366228491113,"MAZ","WM_line_Lesion_1 - WM_line_Lesion_2"
0.116720626367585,11.6821785324073,0.414477054454813,0.521100600769107,0.692076334235434,"RTN3","WM_line_Lesion_1 - WM_line_Lesion_2"
0.103927505586362,11.8360607011432,0.412827072412652,0.521955492468908,0.692076334235434,"RPS17","WM_line_Lesion_1 - WM_line_Lesion_2"
0.0964248769587097,11.8827683105676,0.406213146003535,0.525295445525952,0.692076334235434,"RPL31","WM_line_Lesion_1 - WM_line_Lesion_2"
-0.122014856402569,11.7483118276669,0.402020277477943,0.527441435342423,0.692076334235434,"FBRS","WM_line_Lesion_1 - WM_line_Lesion_2"
0.0831627381832663,12.2010590485659,0.387066861449529,0.535220052444266,0.698246850027864,"SCYL3","WM_line_Lesion_1 - WM_line_Lesion_2"
-0.101944870051173,11.9552214026968,0.380030756088071,0.538916795254778,0.699052071559055,"DNAJA1","WM_line_Lesion_1 - WM_line_Lesion_2"
-0.116815749777366,11.762307907428,0.357750542169338,0.551033879026829,0.709653770741818,"PRNP","WM_line_Lesion_1 - WM_line_Lesion_2"
-0.0761121403083149,12.8499534348377,0.353669223443622,0.553342367494722,0.709653770741818,"DNAJB1","WM_line_Lesion_1 - WM_line_Lesion_2"
0.114485007706189,11.6700220619808,0.341017796581722,0.560505493766589,0.714801949915818,"EHD1","WM_line_Lesion_1 - WM_line_Lesion_2"
-0.0882274049482944,11.8456408509236,0.327079694021366,0.568615974155106,0.721094000744185,"RPL15","WM_line_Lesion_1 - WM_line_Lesion_2"
0.113399443548123,11.6251275086642,0.306713854372857,0.580884859170196,0.726991819292409,"SKP1","WM_line_Lesion_1 - WM_line_Lesion_2"
0.0923943219369076,12.3515908548789,0.304627857021373,0.582185087487256,0.726991819292409,"ATP1B1","WM_line_Lesion_1 - WM_line_Lesion_2"
-0.080412730498829,12.5787391116091,0.298808221230633,0.585811144324088,0.726991819292409,"TMA7","WM_line_Lesion_1 - WM_line_Lesion_2"
0.0707776106958765,12.7529867050794,0.298378090547659,0.586077105420752,0.726991819292409,"RPS28","WM_line_Lesion_1 - WM_line_Lesion_2"
0.0839394496092502,11.7142819547077,0.252295110424725,0.616520879287004,0.760599128250815,"DNAH3","WM_line_Lesion_1 - WM_line_Lesion_2"
0.0722118065175283,12.0532478452143,0.238362010904275,0.626395967858869,0.768604782183585,"HSPA6","WM_line_Lesion_1 - WM_line_Lesion_2"
0.0760459314461118,12.1554595439577,0.223888357944553,0.637084563723001,0.776838296249416,"ITM2B","WM_line_Lesion_1 - WM_line_Lesion_2"
-0.0756855391209243,11.7868319536013,0.220080114759409,0.639950490742911,0.776838296249416,"RPS3","WM_line_Lesion_1 - WM_line_Lesion_2"
